header,t_ms,addr,heater_C,gas_ohm
SWEEP,50,10.000000,15,100.00
18153,0x76,320,6189.555176
18153,0x77,320,18058.691406
ENDSWEEP,150
SWEEP,200,2.500000,15,100.00
18194,0x76,250,15333.013672
18194,0x77,250,35398.230469
18234,0x76,250,15455.204102
18234,0x77,250,36270.898438
18275,0x76,250,15432.842773
18275,0x77,250,36802.761719
18316,0x76,250,15466.409180
18316,0x77,250,37580.738281
18357,0x76,250,15545.299805
18357,0x77,250,38117.925781
18398,0x76,320,6203.955078
18398,0x77,320,18957.345703
18439,0x76,320,6189.555176
18439,0x77,320,18513.162109
18480,0x76,320,6185.965820
18480,0x77,320,18338.109375
18521,0x76,320,6211.180176
18521,0x77,320,18275.271484
18561,0x76,320,6240.249512
